contact_id,season_year,tenure,percent_total_used,flash_profit_loss,renewed
20255363,2018-2019,,0.9204,0.2635,1
39589988,2018-2019,,0.875,0,0
47400997,2018-2019,,0.909,0.3553,1
37519983,2018-2019,,0.8693,-0.0217,1
2398739,2018-2019,,0.9772,0,1
52227664,2018-2019,,0.9886,0.1448,1
9438030,2018-2019,,0.7954,0.0507,1
49561029,2018-2019,,0.8875,0.1693,1
38329926,2018-2019,,0.909,0,1
80053467,2018-2019,,0.784,1.0221,0
1825586,2018-2019,,0.8863,0.3957,1
17823991,2018-2019,,0.8636,0,1
21043072,2018-2019,,0.9772,0,0
209102665,2018-2019,,0,0,0
47372877,2018-2019,,0.9545,0,1
44354890,2018-2019,,0.9488,0,1
9322146,2018-2019,,0.8522,0,0
17439057,2018-2019,,0.9545,0.1931,1
52637664,2018-2019,,0.8522,-0.0833,0
9408637,2018-2019,,0.7272,0,1
9252338,2018-2019,,0.8181,0.9211,0
48871810,2018-2019,,0.9318,0.0405,0
19279239,2018-2019,,0.9772,0.6163,1
101737664,2018-2019,,0.9268,0,1
91667666,2018-2019,,0.8636,0,1
19919608,2018-2019,,0.909,0,1
26844919,2018-2019,,0.9488,0.1625,1
229392942,2018-2019,,0,0,0
28189856,2018-2019,,0.9772,0.8883,1
47392764,2018-2019,,1,0.578,1
9338814,2018-2019,,0.8863,0.642,1
19389036,2018-2019,,0.9772,0.6883,0
49234738,2018-2019,,0.9431,0,1
21095710,2018-2019,,0.8409,2.0377,0
2824095,2018-2019,,0.9545,1.463,1
9181684,2018-2019,,0.9772,1.9556,1
88967665,2018-2019,,0.6704,0.3207,0
9382411,2018-2019,,1,0.496,1
80052883,2018-2019,,0.8863,1.5656,0
49837708,2018-2019,,0.9886,0,1
49666986,2018-2019,,0.8157,0.4583,1
196477669,2018-2019,,0,0,0
127632665,2018-2019,,0,0,0
202012669,2018-2019,,0,0,0
112452664,2018-2019,,0,0,0
35894879,2018-2019,,0.8465,-0.0134,1
49933242,2018-2019,,0.409,-0.0163,0
13684005,2018-2019,,0.784,0,1
49546431,2018-2019,,0,0,0
118522665,2018-2019,,0.6153,0,0
90627665,2018-2019,,0.5548,0,0
49531724,2018-2019,,0.9659,0.3809,1
47500617,2018-2019,,0.8863,0.5721,0
49238763,2018-2019,,0.8636,-0.0625,1
18249016,2018-2019,,0,0,0
101342664,2018-2019,,0.8023,0.0416,1
13024012,2018-2019,,0,0,0
49516260,2018-2019,,0,0,0
147582665,2018-2019,,0,0,0
49582130,2018-2019,,0.8977,0,1
47659990,2018-2019,,0.9772,0.3509,1
49238777,2018-2019,,0.7803,-0.0574,1
49454275,2018-2019,,0.9545,0,1
46130320,2018-2019,,0.9545,0.3846,1
47344433,2018-2019,,0.8939,0.2833,1
9403213,2018-2019,,0.9545,0.0521,1
9199268,2018-2019,,0.9204,-0.0909,1
19719007,2018-2019,,0.3863,0,0
47839873,2018-2019,,0.875,0,1
1744316,2018-2019,,0.5568,0,1
123248,2018-2019,,0.9431,0.1248,1
14604105,2018-2019,,0.8863,0.2121,1
16989008,2018-2019,,0.7045,1.0053,1
2315660,2018-2019,,0.9772,0,1
49703221,2018-2019,,0.9545,0.6995,0
28804921,2018-2019,,0.9886,1.1349,1
1881207,2018-2019,,0.909,0.2878,1
45974863,2018-2019,,0.8522,-0.1789,0
28450109,2018-2019,,0.8636,0.5999,0
49641345,2018-2019,,0.9318,0,1
302778,2018-2019,,0.8068,0.7918,1
73567664,2018-2019,,0.7613,1.463,1
80052714,2018-2019,,0.9545,0,1
8609037,2018-2019,,0,0,0
8076174,2018-2019,,0.7183,0.1418,1
47389851,2018-2019,,0,0,0
9331658,2018-2019,,0.909,0,1
9214523,2018-2019,,0.8977,-0.0372,0
30114972,2018-2019,,0.8863,-0.1365,1
49725117,2018-2019,,0.159,-0.1446,0
23604866,2018-2019,,0.7954,0,1
2408492,2018-2019,,1,0.2564,1
46950093,2018-2019,,0.9659,0.8261,1
88672664,2018-2019,,0.9715,0,1
47805581,2018-2019,,0.9772,0.7358,1
37040099,2018-2019,,0.7727,0.8986,1
49231023,2018-2019,,0.9772,0,1
24774911,2018-2019,,0.7954,0,1
107367664,2018-2019,,0.9634,0,0
38940637,2018-2019,,0.6704,-0.237,1
9205280,2018-2019,,0.9318,0,0
49724348,2018-2019,,0.9545,0.2189,1
9329112,2018-2019,,0.9204,1.0525,1
24810018,2018-2019,,0.875,0.4983,1
49562462,2018-2019,,0.9924,0,0
21013101,2018-2019,,0.9166,0.5963,0
91042753,2018-2019,,0,0,0
3951152,2018-2019,,0,0,0
148892664,2018-2019,,0,0,0
1691499,2018-2019,,0.921,0,1
1715107,2018-2019,,0.909,0,1
18633992,2018-2019,,0,0,0
21032182,2018-2019,,0.9772,0.023,1
13084054,2018-2019,,0.9772,0.1511,1
49456128,2018-2019,,0.9772,0.2727,1
41179917,2018-2019,,0.9318,0,1
52275017,2018-2019,,0.9545,0,1
1748641,2018-2019,,0.7045,-0.0923,1
42939951,2018-2019,,0.6931,-0.0909,0
19269200,2018-2019,,0.909,0,1
100632,2018-2019,,0.875,0,1
2284422,2018-2019,,0.6818,-0.3437,1
26760058,2018-2019,,0.7954,0.4263,0
9309392,2018-2019,,0.6477,0,1
21013484,2018-2019,,0.8863,0,1
363390,2018-2019,,0.9431,0.7729,1
1727117,2018-2019,,0.909,-0.173,1
48875874,2018-2019,,0.9431,0,0
107397,2018-2019,,0.7727,0,1
15093989,2018-2019,,0.9318,0,1
48861394,2018-2019,,0.909,0.1777,0
40464909,2018-2019,,0.9318,0.3419,1
1698742,2018-2019,,0.7613,0,1
1766080,2018-2019,,0.8636,0.6724,1
21089084,2018-2019,,0.9431,1.1582,1
10404028,2018-2019,,0.8181,0.6574,1
84752664,2018-2019,,0.9204,0,1
21032801,2018-2019,,0.9318,0,0
470674,2018-2019,,0.8977,0.2037,1
4808584,2018-2019,,0.75,0,1
219241,2018-2019,,0.642,0.0714,1
83753214,2018-2019,,0.8409,0.8801,1
9578958,2018-2019,,0,0,0
1881191,2018-2019,,0.7045,0,1
133742,2018-2019,,0.8977,0,1
215776,2018-2019,,0.8863,0.3967,1
2352252,2018-2019,,0.7869,0,1
13504018,2018-2019,,0.9318,-0.0864,1
2321242,2018-2019,,0.4545,0,0
21006029,2018-2019,,0.784,0.3461,1
102788,2018-2019,,0.9318,0,1
23034879,2018-2019,,0.9772,0,1
6883472,2018-2019,,0.9545,0.217,1
47015304,2018-2019,,0.9772,0,1
148504,2018-2019,,0.909,0.4791,1
3274133,2018-2019,,0.7954,-0.0789,1
9264186,2018-2019,,0.8863,0,1
4771063,2018-2019,,0.875,0,1
7754259,2018-2019,,0.9602,0,1
21669885,2018-2019,,0.8068,0,1
1829123,2018-2019,,0.909,0,1
47399679,2018-2019,,0.659,0,1
17038996,2018-2019,,0.6363,0,1
21007740,2018-2019,,0.9659,0.4778,1
1536509,2018-2019,,0.7142,0,1
1723977,2018-2019,,0.9034,0.25,1
2769055,2018-2019,,0.8181,0.4454,1
49676660,2018-2019,,0.6931,1.3664,0
21010152,2018-2019,,0.9829,0,1
115218,2018-2019,,0.8863,0.586,1
21070235,2018-2019,,0.8863,0,0
14299009,2018-2019,,1,0,1
30444884,2018-2019,,0.9318,0.3345,1
49724338,2018-2019,,0.9431,0.2633,1
23794857,2018-2019,,0.7142,0.1342,1
25629881,2018-2019,,0.8863,0,1
91044172,2018-2019,,0.909,0,1
28419863,2018-2019,,0.6363,0.8863,1
1517448,2018-2019,,0.9507,0.6009,1
9177663,2018-2019,,0.9204,0,1
5081872,2018-2019,,0.8579,0,1
12204154,2018-2019,,0.9545,0.1508,1
21003335,2018-2019,,0.9772,-0.1111,0
1518103,2018-2019,,0.8522,0,1
13254191,2018-2019,,0.9261,0.3733,1
49516265,2018-2019,,0.9318,0.32,1
238618,2018-2019,,1,-0.5454,1
52287671,2018-2019,,0.8693,0.7435,1
9144270,2018-2019,,0.6515,0,1
134963,2018-2019,,0.8863,0,1
9385557,2018-2019,,0.8636,0.5413,1
118760,2018-2019,,0.659,0,1
24445019,2018-2019,,0.9943,0.628,1
1676333,2018-2019,,0.7954,0,1
1672987,2018-2019,,0.9318,0,1
9023970,2018-2019,,0.909,0,1
121081,2018-2019,,0.8257,0,1
119156,2018-2019,,0.7727,0,1
134039,2018-2019,,0.8636,0,1
451187,2018-2019,,0.9545,0.8968,1
102667,2018-2019,,0.8409,0,1
48845782,2018-2019,,0.8522,0.3552,1
480988,2018-2019,,0.8636,0.3157,1
20319865,2018-2019,,0.8636,0.1815,1
1722310,2018-2019,,0,0,0
209616,2018-2019,,0.8409,-0.1156,1
116087,2018-2019,,0.8863,0,1
4044784,2018-2019,,0.8636,0,1
304097,2018-2019,,0.6363,0,0
128638,2018-2019,,0.8068,0,1
141013,2018-2019,,0.8636,0,1
236687671,2018-2019,,0,0,0
153217666,2018-2019,,0,0,0
151391,2018-2019,,0.8068,0.0101,1
121576,2018-2019,,0.6761,0.0769,1
31299865,2018-2019,,0.6647,0,1
8170761,2018-2019,,0.642,0.2713,1
49681820,2018-2019,,0.9715,0,1
107991,2018-2019,,0.8409,0,1
1757263,2018-2019,,1,0.4691,1
38874979,2018-2019,,0.8636,0,0
1683814,2018-2019,,0.7272,0.3077,1
2398671,2018-2019,,0.8352,0.5086,1
1692952,2018-2019,,0.8712,0.0264,1
1823740,2018-2019,,0.9772,1.0172,1
363127,2018-2019,,0.8181,0,1
137438,2018-2019,,1,0,1
21101653,2018-2019,,0.8181,0,1
47400284,2018-2019,,0.8863,0.3833,1
139187,2018-2019,,0.875,0,1
91892664,2018-2019,,0.6363,1.4794,0
1728170,2018-2019,,0.8409,0,1
8325333,2018-2019,,0.5795,0,1
49514036,2018-2019,,0.7727,0,0
1751183,2018-2019,,0.5227,0,1
1692285,2018-2019,,0.9545,0.3157,1
26999869,2018-2019,,0.9578,0.467,1
1873163,2018-2019,,0.9204,0.7608,1
99858021,2018-2019,,0.4545,0,1
11249082,2018-2019,,0.8863,0.0657,1
80237667,2018-2019,,0.9318,0.3372,0
1546400,2018-2019,,0.7954,0.0485,0
12834100,2018-2019,,0.9431,0,1
12649112,2018-2019,,0.9147,0.5871,1
46180299,2018-2019,,0.2727,0.0216,0
1892009,2018-2019,,0.7045,0,1
39864918,2018-2019,,0.9204,1.266,1
32785284,2018-2019,,0.8409,0,1
52237772,2018-2019,,0.9545,0.2315,0
1710066,2018-2019,,0.909,0.4523,1
12034009,2018-2019,,0.8863,0.1919,1
63457806,2018-2019,,0.9772,0,1
454793,2018-2019,,0.9318,0,0
1505879,2018-2019,,0.909,0,0
110015,2018-2019,,0.8181,0.3333,1
1561531,2018-2019,,0.5454,0,1
35989857,2018-2019,,0.9615,0,1
41769951,2018-2019,,0.9431,0,1
62566390,2018-2019,,0,0,0
5636464,2018-2019,,0.909,-0.0624,1
2399407,2018-2019,,1,0,1
9348013,2018-2019,,0,0,0
1562750,2018-2019,,0.7954,0,0
8294033,2018-2019,,0.9242,-0.045,1
34249914,2018-2019,,0.625,0,1
8134619,2018-2019,,0.9431,0.5903,1
1850524,2018-2019,,0.9545,0,1
48870371,2018-2019,,0.75,0.5151,1
1835826,2018-2019,,0.8806,0.1972,1
325487,2018-2019,,0.8863,0,1
123094,2018-2019,,0.767,0,1
21102076,2018-2019,,0.8372,-0.0707,1
20934865,2018-2019,,0.9431,0,1
213609,2018-2019,,0.8863,0,1
136360,2018-2019,,0.8636,0.1212,1
9177900,2018-2019,,0.7897,0,1
9248656,2018-2019,,0.8977,-0.0454,1
9190234,2018-2019,,0.8318,0,1
21069217,2018-2019,,0.9545,0.7213,1
21013889,2018-2019,,0.9318,0,1
1654136,2018-2019,,0.8181,0.0933,1
31094857,2018-2019,,0.909,0.1805,1
216612,2018-2019,,0.8636,0,1
21061189,2018-2019,,0.6439,0,1
46096275,2018-2019,,0,0,0
41860279,2018-2019,,0.7954,0.8883,1
33435309,2018-2019,,0.8068,1.0248,1
11934028,2018-2019,,0.9318,0.8145,1
38974856,2018-2019,,0.9015,0.1553,1
9425642,2018-2019,,0.7272,0.541,1
1517156,2018-2019,,0.7651,0.949,1
1708630,2018-2019,,0.8863,0.53,1
214434,2018-2019,,0.909,0.7727,1
53392691,2018-2019,,0.9545,0,1
49040786,2018-2019,,0.5681,0,1
201855,2018-2019,,0.9848,0,1
9323068,2018-2019,,0.75,0.6277,1
49572876,2018-2019,,0.784,0.8472,0
137955,2018-2019,,0.8522,0,1
12019078,2018-2019,,0.9318,0.1333,1
9353216,2018-2019,,1,0,1
27730055,2018-2019,,0.6818,0.2952,1
49553006,2018-2019,,0.9545,0.1507,1
106352,2018-2019,,0.9545,0.5202,1
48814382,2018-2019,,0.9772,0.3948,1
5079137,2018-2019,,0.9772,0.1136,1
126845,2018-2019,,0.9204,0,1
2392074,2018-2019,,1,0,1
122643,2018-2019,,0.821,0,1
37694864,2018-2019,,1,-0.1771,0
46314869,2018-2019,,0.9488,0,1
105593,2018-2019,,0.9132,0,1
2310058,2018-2019,,0.9204,0.0499,1
4771998,2018-2019,,0,0,0
248773,2018-2019,,0.7159,0,1
1685857,2018-2019,,0.659,0,0
6709295,2018-2019,,0.8352,0,1
1777538,2018-2019,,0.859,0,1
1625409,2018-2019,,0.9204,0,1
107320,2018-2019,,0.9772,0,1
16709042,2018-2019,,0.409,0.3197,0
484584,2018-2019,,0.8522,0,1
228908,2018-2019,,1,0,1
288019,2018-2019,,0.9659,-0.1333,1
117407,2018-2019,,0.909,0.4234,1
21078484,2018-2019,,0,0,0
134897,2018-2019,,0.9318,0.7636,1
127142,2018-2019,,0.909,0,1
9408230,2018-2019,,0.6931,0,1
1695342,2018-2019,,0.9318,0.2166,1
101710,2018-2019,,0.9772,0.5666,1
33649997,2018-2019,,0.8409,0,1
45440226,2018-2019,,0.8202,0.192,1
115812,2018-2019,,0.9488,0,1
1925474,2018-2019,,0.4772,0,1
21122648,2018-2019,,0.9924,0,1
37859942,2018-2019,,0.7727,0.1458,1
47031473,2018-2019,,0.9886,-0.0777,1
22524863,2018-2019,,0.5795,0.3333,1
1915216,2018-2019,,0.9393,0.6419,1
9212211,2018-2019,,0.5681,0,1
100676,2018-2019,,0,0,1
9186816,2018-2019,,0.7613,0,1
1846477,2018-2019,,0.3181,-0.0999,1
21068001,2018-2019,,0.8522,0,1
132389,2018-2019,,0.5909,0,1
1552284,2018-2019,,0.909,0.3727,1
34335049,2018-2019,,0.8863,0.3252,1
49570258,2018-2019,,0.8,0.2121,0
1696008,2018-2019,,0.9659,0.4,1
6883421,2018-2019,,0.9204,0,1
41265223,2018-2019,,1,0.2874,0
214555,2018-2019,,0.875,0,0
21894854,2018-2019,,0.9448,0,1
1694288,2018-2019,,0.7045,0.5224,1
36015104,2018-2019,,0.9318,0.2045,0
9345001,2018-2019,,0.9772,0,1
2350691,2018-2019,,0.8295,0,1
1697403,2018-2019,,0.75,0,1
6014059,2018-2019,,0.9318,0.2003,1
123391,2018-2019,,0.7954,0,1
140243,2018-2019,,0.9318,0,1
1800810,2018-2019,,0.9318,0.0144,1
8164863,2018-2019,,0.8181,0,1
108002,2018-2019,,0.8409,0,1
2435084,2018-2019,,0.9318,0,1
4814582,2018-2019,,0.875,0,1
47362275,2018-2019,,1,0,1
180451,2018-2019,,0.9157,0,0
31964914,2018-2019,,0.9545,0,1
9393923,2018-2019,,1,0.2687,0
37609997,2018-2019,,0.8238,-0.1356,0
15579059,2018-2019,,0.9469,0,1
12199078,2018-2019,,0.875,0.2564,1
112919,2018-2019,,0.75,-0.1538,1
7432815,2018-2019,,0.8977,0,1
456434,2018-2019,,0.6931,0,1
21082040,2018-2019,,0.7272,0,1
121422,2018-2019,,0.8579,0,1
111588,2018-2019,,0.7954,0.3066,1
1685698,2018-2019,,0.9204,0,1
2336586,2018-2019,,0.8863,0.3318,1
32774921,2018-2019,,0.8181,-0.2692,1
1692510,2018-2019,,0.8636,0,1
3952630,2018-2019,,0.5227,0,1
118023,2018-2019,,0.8181,0,1
457044,2018-2019,,0.909,-0.1222,1
34755582,2018-2019,,0.9545,-0.1276,1
121257,2018-2019,,0.9318,0,1
107837,2018-2019,,0.9318,0,1
27820183,2018-2019,,0.9772,0,1
306811,2018-2019,,0.8579,0.2974,1
473041,2018-2019,,0.6363,-0.2307,0
3944918,2018-2019,,0.8863,0,1
2343141,2018-2019,,0.8863,-0.1384,1
111467,2018-2019,,0.9318,0,1
457333,2018-2019,,1,0,1
12024142,2018-2019,,0.8068,0,1
21127350,2018-2019,,0.9204,0,1
126603,2018-2019,,0.909,0,1
1803100,2018-2019,,0.8636,0,1
10949130,2018-2019,,0.9545,0.1223,1
101897,2018-2019,,0.6477,0,1
1702950,2018-2019,,0.9772,0,1
1624836,2018-2019,,0.892,0,1
426106,2018-2019,,0.8125,0,1
109938,2018-2019,,0.7272,0,1
49209676,2018-2019,,0.8636,0,1
451294,2018-2019,,0.8352,0.1616,1
47397867,2018-2019,,0.6022,0,1
291997,2018-2019,,0.8409,0,1
114756,2018-2019,,0.7556,0,1
19329108,2018-2019,,0.8863,-0.1287,0
49569817,2018-2019,,0.9621,0,1
9422258,2018-2019,,0.8522,0.4428,1
4044859,2018-2019,,0.8863,0,1
49676371,2018-2019,,0.9772,0,1
49675298,2018-2019,,0.9886,0,1
27824994,2018-2019,,0.9545,0,1
35379886,2018-2019,,0.8181,-0.3154,0
168164,2018-2019,,0.9555,0.5823,1
22139928,2018-2019,,0.9772,0.3636,1
1972382,2018-2019,,0.8977,0,1
25089852,2018-2019,,0.7954,0.1212,1
49724611,2018-2019,,0.8863,0.6047,1
9286795,2018-2019,,0.9318,0.5684,1
13534072,2018-2019,,1,0.2207,1
80053429,2018-2019,,0.9848,0,1
24489922,2018-2019,,0,0,0
49230464,2018-2019,,0.909,1.2115,0
97582686,2018-2019,,0.9545,0.5656,0
12529533,2018-2019,,0.8522,0.6289,1
9177203,2018-2019,,0.9545,0.6783,1
39594902,2018-2019,,0.9602,0,1
166037668,2018-2019,,0,0,0
21092139,2018-2019,,0.9318,0.839,1
48665195,2018-2019,,0,0,0
93537666,2018-2019,,0.9772,0.7092,1
1705701,2018-2019,,1,0.6344,1
1712266,2018-2019,,0.8409,0,1
25899854,2018-2019,,0.7727,0,1
9262996,2018-2019,,0,0,0
9211965,2018-2019,,0,0,0
21099579,2018-2019,,0.921,0,1
1647438,2018-2019,,0.9634,0.2001,1
48873029,2018-2019,,0.9545,0.4533,1
486241,2018-2019,,0.7215,0,1
105571,2018-2019,,0.8863,0,1
101061,2018-2019,,0.9431,0,1
47575141,2018-2019,,0.8295,0.0683,1
31364889,2018-2019,,0,0,0
2381184,2018-2019,,0.875,0,1
21042536,2018-2019,,0.9636,0,1
106495,2018-2019,,0.8068,0,1
117550,2018-2019,,0.8977,0,1
7152678,2018-2019,,0.6022,0,1
309666,2018-2019,,0.9772,-0.0202,1
9273980,2018-2019,,0.8409,-0.282,1
4812180,2018-2019,,0.8806,0,1
1745209,2018-2019,,0.9545,0,1
105021,2018-2019,,0.9204,0.0101,1
21024168,2018-2019,,1,0.0101,1
449835,2018-2019,,0.909,0,1
45004875,2018-2019,,0.75,0.1902,1
13704127,2018-2019,,0.7556,-0.3746,1
134798,2018-2019,,0.9318,0,1
2301463,2018-2019,,0.8295,0,1
243147,2018-2019,,0.7727,0,1
1551238,2018-2019,,0.7897,0,1
128605,2018-2019,,0.9772,0.2698,1
4770743,2018-2019,,0.7954,0,1
4604026,2018-2019,,0.7386,0,1
48856341,2018-2019,,1,0,1
62563350,2018-2019,,0.8863,0.6099,1
9188400,2018-2019,,0.7727,0.3683,0
21111353,2018-2019,,0.8181,0.5,1
9216559,2018-2019,,0.8181,0.1147,1
38874906,2018-2019,,0.8181,0,1
34394852,2018-2019,,0.9545,0.5573,1
48777229,2018-2019,,0.8693,-0.2102,1
91687664,2018-2019,,0.6136,0.7,1
1501117,2018-2019,,0.9431,0.0787,1
1558977,2018-2019,,0,0,0
55482675,2018-2019,,0.9204,0,1
49542992,2018-2019,,0.9318,0.2315,1
39079930,2018-2019,,0.9545,0.0698,1
66912664,2018-2019,,0.9318,-0.0392,0
49193372,2018-2019,,0.7272,0.1207,0
1784946,2018-2019,,0.8977,0.3076,0
35299866,2018-2019,,0.7727,0,1
31364952,2018-2019,,0.9213,0,1
19209103,2018-2019,,1,0.8344,1
19904019,2018-2019,,0.8197,0,1
111837665,2018-2019,,0,0,0
9212382,2018-2019,,0,0,0
43444962,2018-2019,,0.9318,-0.1363,0
24925544,2018-2019,,0.7897,1.1548,1
1749405,2018-2019,,0.9659,0.2104,1
19269145,2018-2019,,0.8636,0.0583,0
8332984,2018-2019,,1,0,0
49679337,2018-2019,,0.784,0.6515,1
48816863,2018-2019,,0.9848,0,1
2225350,2018-2019,,0.9431,0,0
1731699,2018-2019,,0.9431,0,1
48813647,2018-2019,,0.8125,0,0
49511401,2018-2019,,0.75,0,0
40554910,2018-2019,,0.8863,0.5725,1
133269,2018-2019,,0.909,-0.0208,1
39829916,2018-2019,,0,0,0
42189877,2018-2019,,0.9204,0.0669,1
29539862,2018-2019,,0.909,0.25,1
138417,2018-2019,,0.8068,0,1
137482,2018-2019,,0.909,0,1
39889912,2018-2019,,0.9602,0,1
7041418,2018-2019,,0.9659,0,1
219494,2018-2019,,1,0,1
21125566,2018-2019,,0.9696,0,1
115779,2018-2019,,0.9204,0,1
221023,2018-2019,,0.909,0,1
47674904,2018-2019,,0.9659,0,1
48827131,2018-2019,,0.9545,0.2862,0
104526,2018-2019,,0.9747,0,1
21102024,2018-2019,,0.7727,0.1607,1
39569864,2018-2019,,0.9454,0,1
48810622,2018-2019,,0,0,0
9288175,2018-2019,,0,0,0
1691961,2018-2019,,0.8409,0,1
39919857,2018-2019,,0.9488,0,1
135018,2018-2019,,0.9772,0,1
1807915,2018-2019,,0.9545,1.2577,1
1755529,2018-2019,,0.8181,0.3984,1
7566539,2018-2019,,0.9898,0.8479,1
142520,2018-2019,,0.909,0.4666,1
344879,2018-2019,,0.909,0.3333,0
1654719,2018-2019,,0.6363,0,0
235408,2018-2019,,0.7954,0,1
1055888,2018-2019,,0.8181,0,1
1706618,2018-2019,,0,0,0
27309852,2018-2019,,1,0.3974,1
115493,2018-2019,,0.8977,0.4285,1
2379492,2018-2019,,0.8888,1.1346,0
126768,2018-2019,,0.7045,0,1
123259,2018-2019,,0.8977,-0.1794,1
110389,2018-2019,,1,0,1
26790023,2018-2019,,0.9886,0,1
1626067,2018-2019,,0.909,0,1
1862139,2018-2019,,0.875,0.2925,1
124487665,2018-2019,,0,0,0
121598,2018-2019,,0.9545,0.3076,1
43749954,2018-2019,,0.9659,0,1
492215,2018-2019,,0.8295,0,1
1771868,2018-2019,,0.909,0,1
135920,2018-2019,,0.5454,-0.6153,1
28390021,2018-2019,,0.9545,0,1
44079859,2018-2019,,0.9015,0,1
39889933,2018-2019,,0.9545,0,1
9186475,2018-2019,,0.75,1.8149,1
134952,2018-2019,,1,0,1
44589872,2018-2019,,0.9318,0,1
1504913,2018-2019,,0.909,0.4629,1
136778,2018-2019,,0.9772,0.1576,1
38909909,2018-2019,,0.9318,0,1
1635339,2018-2019,,0.8863,0.6421,1
2314061,2018-2019,,1,0,1
8332870,2018-2019,,0.9318,0,1
126823,2018-2019,,0.909,0,1
48857485,2018-2019,,0.8636,0.3815,1
9211998,2018-2019,,0.8939,0.0115,1
11999073,2018-2019,,0.9545,0,1
33494916,2018-2019,,0.9772,0.7241,1
12029100,2018-2019,,0.909,0,1
49055129,2018-2019,,0.6363,1.9761,1
1653876,2018-2019,,0.9772,0.5185,1
44024887,2018-2019,,0.6477,0.6666,1
9406142,2018-2019,,0,0,0
21115367,2018-2019,,0.9204,-0.1789,1
13009019,2018-2019,,0.75,0.6234,1
23204851,2018-2019,,0.8636,0.1011,1
286971,2018-2019,,0.9545,0,1
109344,2018-2019,,0.8181,-0.0625,1
125712,2018-2019,,0.909,0.8421,1
114327,2018-2019,,0.75,0,1
116417,2018-2019,,0.8863,0,1
105131,2018-2019,,0.8636,0,1
9354812,2018-2019,,0.6363,0.2727,1
46131164,2018-2019,,0.2159,0,1
7432286,2018-2019,,0.9204,0,1
142289,2018-2019,,0.7045,0.1598,1
134754,2018-2019,,0.8977,0,1
221012,2018-2019,,0.0454,0,1
40305065,2018-2019,,0.409,0,1
100555,2018-2019,,0.659,-0.2708,1
3134025,2018-2019,,0.8977,0,1
1746032,2018-2019,,0.8409,0,1
38269916,2018-2019,,0.928,0,1
137020,2018-2019,,0.9318,0,1
489294,2018-2019,,0.8522,0,1
102315,2018-2019,,0.7727,0,1
2347876,2018-2019,,0.8863,0,1
47395925,2018-2019,,0.9545,0,1
211904,2018-2019,,0.9659,0,1
1800340,2018-2019,,1,0,1
9368009,2018-2019,,0.7954,0,1
39145029,2018-2019,,0.409,-0.5338,1
21102259,2018-2019,,0,0,0
24594902,2018-2019,,0.9905,1.026,1
1894518,2018-2019,,0.8636,0.9999,1
9203035,2018-2019,,0.5795,0,1
1855317,2018-2019,,0.9056,0,1
33440220,2018-2019,,1,0,0
153373,2018-2019,,0.909,-0.2461,1
110521,2018-2019,,0.909,0,1
39739978,2018-2019,,0.9659,0,1
1599413,2018-2019,,0.5757,0.1666,1
23934876,2018-2019,,0.7613,0,1
330431,2018-2019,,0.9545,0,0
214511,2018-2019,,0.1306,0,1
21108244,2018-2019,,0.9545,0,1
21102257,2018-2019,,0.9431,0,1
20404939,2018-2019,,0.392,0,1
37639919,2018-2019,,0.9261,0,1
47262162,2018-2019,,0.9318,-0.0833,0
49559167,2018-2019,,0.9147,0,1
46240040,2018-2019,,0.8863,-0.0505,1
49227823,2018-2019,,0.9886,0,1
1878752,2018-2019,,0.3977,0,0
219472,2018-2019,,0.9318,0,1
2456413,2018-2019,,0.8522,0.4367,1
16469344,2018-2019,,0.909,0.8181,1
21096088,2018-2019,,0.9545,0.5455,1
49678349,2018-2019,,0.8409,0,1
49529046,2018-2019,,0.7727,0.0532,0
33200023,2018-2019,,0.8409,0.1277,0
48775250,2018-2019,,0.7727,0,0
49609770,2018-2019,,0.9431,0,0
1796958,2018-2019,,0.909,0.6547,1
25479898,2018-2019,,0.9545,0.9386,1
1899371,2018-2019,,0.9545,1.7616,1
9224643,2018-2019,,0.9886,-0.0049,0
49700782,2018-2019,,0.9147,0.2242,1
2015527,2018-2019,,0.8863,0,0
2302571,2018-2019,,0.9829,0,1
45020022,2018-2019,,0.8181,-0.0082,1
60112665,2018-2019,,0.9545,0,1
46001506,2018-2019,,0.9545,0.9198,1
69032783,2018-2019,,0.9772,0,1
49529647,2018-2019,,0.875,0,0
37209854,2018-2019,,1,0.7935,1
49681007,2018-2019,,0.909,0,1
44554898,2018-2019,,0.4659,0.4194,1
103557665,2018-2019,,0.8536,0.3616,1
24475164,2018-2019,,0.9545,1.3193,1
1781064,2018-2019,,0,0,0
220825,2018-2019,,0.8977,0.9723,1
6874438,2018-2019,,0.7727,-0.2344,1
126702,2018-2019,,0.8636,-0.0454,1
113931,2018-2019,,0.909,0.1774,1
1890185,2018-2019,,1,-0.2999,1
1857501,2018-2019,,0.7954,0,1
3609193,2018-2019,,0.7613,0,1
19814000,2018-2019,,0.909,0.9356,1
47398296,2018-2019,,0.9318,0,1
216711,2018-2019,,0.6515,0,1
2431721,2018-2019,,0.7954,0.7627,1
27364955,2018-2019,,0.8863,0,1
1818385,2018-2019,,0.9431,1.0454,1
33174891,2018-2019,,0.803,0.5,1
1852740,2018-2019,,0.7727,-0.4725,1
36315190,2018-2019,,0.8181,0,1
149747,2018-2019,,0.75,0,1
479949,2018-2019,,1,0,1
216744,2018-2019,,0.9545,0,1
21123463,2018-2019,,0.8295,0.0929,1
