contact_id,seats,seat_end,seat_start,number_seats,years,num_years,attendance,performance,tix_num,zip,distance,section,num_sections,multiple_sections,lower_level,club_level,upper_level,gender,gender_num,season_year,paid_in_full,renewed,tenure,wins,ot_losses
115570,[14],14,14,1,"[2015, 2016, 2017, 2018, 2019]",5,0.9512195121951219,0.5487804878048781,82,80127,17.85028210134248,['134'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
115603,"[19, 18]",19,18,2,"[2015, 2016, 2017, 2018, 2019]",5,0.975609756097561,0.5487804878048781,82,80210,5.378061818205583,['104'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
115768,"[9, 8]",9,8,2,"[2015, 2016, 2017, 2018, 2019]",5,0.975609756097561,0.5487804878048781,82,80127,17.85028210134248,['343'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,23,38,14
115779,"[14, 13]",14,13,2,"[2015, 2016, 2017, 2018, 2019]",5,0.926829268292683,0.5487804878048781,164,80498,63.570842324975,['302'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,23,38,14
115812,"[3, 4]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,0.9512195121951219,0.5487804878048781,164,80107,36.241129551477755,['110'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
115834,"[6, 5]",6,5,2,"[2015, 2017, 2019]",3,0.926829268292683,0.5487804878048781,164,80221,4.920592092262844,['124'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
116087,"[14, 13]",14,13,2,"[2015, 2016, 2017, 2018, 2019]",5,0.9146341463414634,0.5487804878048781,82,80016,17.5762661692004,['120'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
116230,"[2, 20, 1, 19]",20,1,20,"[2015, 2016, 2017, 2018, 2019]",5,0.8048780487804879,0.5487804878048781,82,80216,4.18990540917288,['134'],1,0,1,0,0,mostly_male,2,2018-2019,0.0,1.0,23,38,14
116417,"[17, 18]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,0.9512195121951219,0.5487804878048781,82,80002,5.680317166408731,['375'],1,0,0,0,1,female,1,2018-2019,0.0,1.0,23,38,14
116538,"[5, 6, 8, 7, 13, 12, 14, 11, 10, 18, 9, 17]",18,5,14,"[2015, 2016, 2017, 2018, 2019]",5,1.0,0.5487804878048781,82,80111,10.996835490559503,['102'],1,0,1,0,0,unknown,0,2018-2019,0.0,1.0,23,38,14
116670,[18],18,18,1,"[2015, 2016, 2017, 2018, 2019]",5,0.8658536585365854,0.5487804878048781,82,80003,6.261726282740811,['359'],1,0,0,0,1,unknown,0,2018-2019,0.0,1.0,23,38,14
116758,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1.0,0.5487804878048781,82,80030,5.733187013693018,['126'],1,0,1,0,0,mostly_female,1,2018-2019,0.0,1.0,23,38,14
116824,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,0.49390243902439024,0.5487804878048781,164,80246,5.331326750563896,"['128', '350']",2,1,1,0,1,male,2,2018-2019,0.0,1.0,23,38,14
117044,"[10, 8, 9]",10,8,3,"[2015, 2016, 2017, 2019]",4,0.7560975609756098,0.5487804878048781,82,80547,53.253532805814736,['148'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
117132,"[18, 17]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,0.926829268292683,0.5487804878048781,82,80203,1.9598825651602167,['134'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
117297,"[14, 13]",14,13,2,"[2015, 2016, 2017, 2018, 2019]",5,0.975609756097561,0.5487804878048781,164,80503,32.76716728670795,['142'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,1,38,14
117407,"[5, 6]",6,5,2,"[2015, 2016, 2017, 2018, 2019]",5,0.9024390243902439,0.5487804878048781,82,80470,28.674769830769595,['106'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
117528,[1],1,1,1,"[2015, 2016, 2017, 2018, 2019]",5,0.8780487804878049,0.5487804878048781,41,80203,1.9598825651602167,['341'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,23,38,14
117550,"[5, 3, 6, 4, 1, 2]",6,1,6,"[2015, 2016, 2017, 2018, 2019]",5,0.9634146341463414,0.5487804878048781,82,80023,15.281939347645432,['132'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
117627,[2],2,2,1,"[2015, 2016, 2017, 2018, 2019]",5,0.9512195121951219,0.5487804878048781,82,80304,25.634961035147374,['302'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,23,38,14
117649,"[17, 18]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,0.7987804878048781,0.5487804878048781,164,80306,11.042246228688796,['134'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
117682,"[5, 6]",6,5,2,"[2015, 2016, 2017, 2019]",4,0.9512195121951219,0.5487804878048781,82,80014,10.395682635516573,['128'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
117748,"[18, 17]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1.0,0.5487804878048781,82,80021,12.027042541896941,['146'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
117814,"[7, 6]",7,6,2,"[2015, 2016, 2017, 2018, 2019]",5,0.926829268292683,0.5487804878048781,41,80130,15.962594662769034,['359'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,23,38,14
118023,"[11, 13, 14, 12, 16, 15, 10, 7, 8, 9, 6, 3, 5, 4]",16,3,14,"[2015, 2016, 2017, 2018, 2019]",5,0.8536585365853658,0.5487804878048781,82,80015,15.03846554361427,['148'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
118760,"[4, 3]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,0.6829268292682927,0.5487804878048781,82,80005,9.195563944476039,['126'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
119156,"[4, 3]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,0.7804878048780488,0.5487804878048781,41,80016,17.5762661692004,['146'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
119233,"[13, 14]",14,13,2,"[2015, 2016, 2017, 2018, 2019]",5,0.8902439024390244,0.5487804878048781,164,80202,0.41975542715115144,['128'],1,0,1,0,0,mostly_female,1,2018-2019,0.0,1.0,23,38,14
119332,"[9, 8]",9,8,2,"[2015, 2016, 2017, 2018, 2019]",5,0.9512195121951219,0.5487804878048781,82,80121,9.90099778112696,['360'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,23,38,14
119684,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,0.7804878048780488,0.5487804878048781,82,80237,9.129757048485972,['122'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
119706,"[5, 6, 8, 7]",8,5,4,"[2015, 2016, 2017, 2018, 2019]",5,0.9634146341463414,0.5487804878048781,164,80108,22.2594855961173,['112'],1,0,1,0,0,mostly_male,2,2018-2019,0.0,1.0,23,38,14
119761,"[19, 20]",20,19,2,"[2015, 2016, 2017, 2018, 2019]",5,0.9512195121951219,0.5487804878048781,82,80045,8.931275852140926,['140'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
119981,"[13, 14]",14,13,2,"[2015, 2016, 2017, 2018, 2019]",5,0.5609756097560976,0.5487804878048781,41,80226,5.133145076472918,['348'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,23,38,14
120003,"[11, 12]",12,11,2,"[2015, 2016, 2017, 2018, 2019]",5,0.7317073170731707,0.5487804878048781,164,80634,46.265021417466286,['120'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
120311,"[1, 2, 7, 8, 6, 5]",8,1,8,"[2015, 2016, 2017, 2018, 2019]",5,0.774390243902439,0.5487804878048781,164,80234,11.129031370193102,['148'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
120575,"[19, 20]",20,19,2,"[2015, 2016, 2017, 2018, 2019]",5,0.926829268292683,0.5487804878048781,164,80026,19.34983728687784,['148'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
120740,[19],19,19,1,"[2015, 2016, 2017, 2018, 2019]",5,0.8170731707317073,0.5487804878048781,82,80026,19.34983728687784,['102'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
120806,"[10, 9]",10,9,2,"[2015, 2016, 2017, 2018, 2019]",5,0.975609756097561,0.5487804878048781,82,80203,1.9598825651602167,['146'],1,0,1,0,0,male,2,2018-2019,0.0,0.0,4,38,14
120828,"[4, 3]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,0.8902439024390244,0.5487804878048781,82,80127,17.85028210134248,['128'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
120839,"[11, 12]",12,11,2,"[2015, 2016, 2017, 2018, 2019]",5,0.8048780487804879,0.5487804878048781,82,80112,14.946578233208779,['126'],1,0,1,0,0,female,1,2018-2019,0.0,1.0,23,38,14
120883,"[14, 13]",14,13,2,"[2015, 2016, 2017, 2018, 2019]",5,0.926829268292683,0.5487804878048781,82,80111,10.996835490559503,['341'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,23,38,14
121004,"[5, 3, 4, 6]",6,3,4,"[2015, 2016, 2017, 2018, 2019]",5,0.926829268292683,0.5487804878048781,41,80403,15.958155559662064,['134'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
121081,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,0.8617886178861789,0.5487804878048781,246,80204,0.8884784617602121,"['148', '126']",2,1,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
121213,"[13, 14]",14,13,2,"[2015, 2016, 2017, 2018, 2019]",5,0.8658536585365854,0.5487804878048781,164,80239,9.18630052442532,['134'],1,0,1,0,0,unknown,0,2018-2019,0.0,1.0,23,38,14
121257,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,0.9512195121951219,0.5487804878048781,164,80138,23.74594517182542,['146'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
121422,"[9, 10, 8]",10,8,3,"[2015, 2016, 2017, 2018, 2019]",5,0.9207317073170732,0.5487804878048781,164,80033,5.12969523409558,"['142', '342']",2,1,1,0,1,male,2,2018-2019,0.0,1.0,23,38,14
121576,"[9, 10]",10,9,2,"[2015, 2016, 2017, 2018, 2019]",5,0.7012195121951219,0.5487804878048781,164,80127,17.85028210134248,['144'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
121598,[1],1,1,1,"[2015, 2016, 2017, 2018, 2019]",5,0.9512195121951219,0.5487804878048781,41,80013,14.067601845680528,['303'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,23,38,14
122104,"[8, 7]",8,7,2,"[2015, 2016, 2017, 2018, 2019]",5,0.9365853658536586,0.5487804878048781,205,80111,10.996835490559503,['134'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
122346,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,0.7926829268292683,0.5487804878048781,82,80123,9.966794269339156,['148'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
122467,"[3, 1, 4, 2]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,0.8048780487804879,0.5487804878048781,82,80916,67.23946615039293,['116'],1,0,1,0,0,male,2,2018-2019,0.0,0.0,23,38,14
122522,"[16, 17]",17,16,2,"[2015, 2016, 2017, 2018, 2019]",5,0.9512195121951219,0.5487804878048781,82,80302,31.963969593706288,['144'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
122555,"[5, 6]",6,5,2,"[2015, 2016, 2017, 2018, 2019]",5,0.9573170731707317,0.5487804878048781,164,80210,5.378061818205583,"['134', '144']",2,1,1,0,0,male,2,2018-2019,0.0,1.0,5,38,14
122643,"[5, 4]",5,4,2,"[2015, 2016, 2017, 2018, 2019]",5,0.8384146341463414,0.5487804878048781,328,80111,10.996835490559503,"['104', '148']",2,1,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
122687,"[6, 5]",6,5,2,"[2015, 2016, 2017, 2018, 2019]",5,0.6829268292682927,0.5487804878048781,82,80214,3.3718645077645344,['130'],1,0,1,0,0,female,1,2018-2019,0.0,1.0,23,38,14
123050,"[7, 5, 8, 6]",8,5,4,"[2015, 2016, 2017, 2018, 2019]",5,0.8902439024390244,0.5487804878048781,164,80211,1.0182225067584003,['142'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
123094,"[18, 17]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,0.7987804878048781,0.5487804878048781,164,80202,0.41975542715115144,['104'],1,0,1,0,0,female,1,2018-2019,0.0,1.0,23,38,14
123105,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,0.9512195121951219,0.5487804878048781,82,80203,1.9598825651602167,['134'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
123127,[17],17,17,1,"[2015, 2016, 2017, 2018, 2019]",5,0.8780487804878049,0.5487804878048781,82,80108,22.2594855961173,['148'],1,0,1,0,0,unknown,0,2018-2019,0.0,1.0,23,38,14
123248,"[14, 13]",14,13,2,"[2015, 2016, 2017, 2018, 2019]",5,0.9390243902439024,0.5487804878048781,82,80126,15.398682485744569,['120'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,1,38,14
123259,[14],14,14,1,"[2015, 2016, 2017, 2018, 2019]",5,0.8902439024390244,0.5487804878048781,82,80210,5.378061818205583,['339'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,23,38,14
123303,"[10, 8, 9, 12, 11]",12,8,5,"[2015, 2016, 2017, 2018, 2019]",5,0.8292682926829268,0.5487804878048781,82,80123,9.966794269339156,['126'],1,0,1,0,0,mostly_male,2,2018-2019,0.0,1.0,23,38,14
123336,"[18, 17]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,0.9024390243902439,0.5487804878048781,82,80013,14.067601845680528,['138'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
123391,"[12, 10, 11, 9]",12,9,4,"[2015, 2016, 2017, 2018, 2019]",5,0.8353658536585366,0.5487804878048781,164,80910,66.57512106038553,['122'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
123435,[2],2,2,1,"[2015, 2016, 2017, 2018, 2019]",5,0.9146341463414634,0.5487804878048781,82,80230,6.5746840492493845,['302'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,23,38,14
123490,"[3, 4, 2, 1]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,0.7560975609756098,0.5487804878048781,82,80216,4.18990540917288,['142'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
123501,"[15, 16]",16,15,2,"[2015, 2016, 2017, 2018, 2019]",5,0.8902439024390244,0.5487804878048781,164,80220,5.361284577121255,"['102', '104']",2,1,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
123666,"[3, 2, 4, 1]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,0.9146341463414634,0.5487804878048781,82,80123,9.966794269339156,['126'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
124150,"[10, 9, 17, 18]",18,9,10,"[2015, 2016, 2017, 2018, 2019]",5,0.9512195121951219,0.5487804878048781,82,80231,8.295430369119153,['326'],1,0,0,0,1,male,2,2018-2019,0.0,0.0,1,38,14
124348,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,0.8780487804878049,0.5487804878048781,82,80127,17.85028210134248,['326'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,4,38,14
125437,"[7, 9, 10, 8]",10,7,4,"[2015, 2016, 2017, 2018, 2019]",5,0.9024390243902439,0.5487804878048781,82,80113,7.918425309322313,['126'],1,0,1,0,0,female,1,2018-2019,0.0,1.0,21,38,14
125503,"[11, 13, 14, 12]",14,11,4,"[2015, 2016, 2017, 2018, 2019]",5,0.8536585365853658,0.5487804878048781,82,80227,7.851124877617673,['374'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,22,38,14
125712,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,0.926829268292683,0.5487804878048781,82,80477,11.042246228688796,['367'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,22,38,14
126053,"[11, 12]",12,11,2,"[2015, 2016, 2017, 2018, 2019]",5,0.9024390243902439,0.5487804878048781,82,80138,23.74594517182542,['124'],1,0,1,0,0,unknown,0,2018-2019,0.0,1.0,22,38,14
126075,"[15, 16, 17, 18]",18,15,4,"[2015, 2016, 2017, 2018, 2019]",5,0.7317073170731707,0.5487804878048781,82,80202,0.41975542715115144,['136'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,22,38,14
126317,"[12, 14, 13, 15, 6, 5]",15,5,11,"[2015, 2016, 2017, 2018, 2019]",5,0.8414634146341463,0.5487804878048781,82,80002,5.680317166408731,['350'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,22,38,14
126603,"[5, 6]",6,5,2,"[2015, 2016, 2017, 2018, 2019]",5,0.9146341463414634,0.5487804878048781,82,80207,4.734729586570746,['140'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,22,38,14
126702,"[14, 13]",14,13,2,"[2015, 2016, 2017, 2018, 2019]",5,0.8536585365853658,0.5487804878048781,82,80030,5.733187013693018,['356'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,22,38,14
126768,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,0.6829268292682927,0.5487804878048781,82,80229,7.633614447103802,['342'],1,0,0,0,1,female,1,2018-2019,0.0,1.0,22,38,14
126823,"[16, 18, 15, 17, 11, 12, 10, 9]",18,9,10,"[2015, 2016, 2017, 2018, 2019]",5,0.9512195121951219,0.5487804878048781,82,80516,22.176966296199538,['343'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,22,38,14
126845,"[1, 10, 3, 4, 6, 9, 5, 8, 7]",10,1,10,"[2015, 2016, 2017, 2018, 2019]",5,0.9878048780487805,0.5487804878048781,82,80231,8.295430369119153,['116'],1,0,1,0,0,unknown,0,2018-2019,0.0,1.0,22,38,14
126900,"[5, 6]",6,5,2,"[2015, 2016, 2017, 2018, 2019]",5,0.926829268292683,0.5487804878048781,41,81623,11.042246228688796,['359'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,22,38,14
127065,"[14, 15]",15,14,2,"[2015, 2016, 2017, 2018, 2019]",5,0.8414634146341463,0.5487804878048781,82,80238,7.13383819617446,['317'],1,0,0,0,1,female,1,2018-2019,0.0,1.0,22,38,14
127142,"[10, 9]",10,9,2,"[2015, 2016, 2017, 2018, 2019]",5,0.926829268292683,0.5487804878048781,82,80014,10.395682635516573,"['108', '128']",2,1,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
127362,"[19, 21, 22, 20]",22,19,4,"[2015, 2016, 2017, 2018, 2019]",5,0.926829268292683,0.5487804878048781,82,80135,32.61539944330636,['375'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,22,38,14
127505,"[8, 7]",8,7,2,"[2015, 2016, 2017, 2018, 2019]",5,0.926829268292683,0.5487804878048781,41,80129,14.398627110237644,['148'],1,0,1,0,0,female,1,2018-2019,0.0,1.0,22,38,14
127637,"[8, 7]",8,7,2,"[2015, 2016, 2017, 2018, 2019]",5,0.9024390243902439,0.5487804878048781,82,80907,60.76596952236874,['132'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,1,38,14
127791,"[14, 15]",15,14,2,"[2015, 2016, 2017, 2018, 2019]",5,0.9024390243902439,0.5487804878048781,82,80135,32.61539944330636,['369'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,21,38,14
127835,"[6, 5]",6,5,2,"[2015, 2016, 2017, 2018, 2019]",5,0.975609756097561,0.5487804878048781,164,80538,52.827208434826446,"['104', '342']",2,1,1,0,1,male,2,2018-2019,0.0,1.0,22,38,14
128110,"[9, 10]",10,9,2,"[2015, 2016, 2017, 2018, 2019]",5,0.9024390243902439,0.5487804878048781,82,80017,12.58718789754235,['342'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,22,38,14
128220,"[7, 6, 4, 5]",7,4,4,"[2015, 2016, 2017, 2018, 2019]",5,0.8292682926829268,0.5487804878048781,82,80129,14.398627110237644,['138'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,22,38,14
128429,"[18, 16, 17, 15]",18,15,4,"[2015, 2016, 2017, 2018, 2019]",5,0.7195121951219512,0.5487804878048781,82,80504,31.139411287968425,['327'],1,0,0,0,1,female,1,2018-2019,0.0,1.0,21,38,14
128605,"[6, 5]",6,5,2,"[2015, 2016, 2017, 2018, 2019]",5,0.975609756097561,0.5487804878048781,164,80503,32.76716728670795,['148'],1,0,1,0,0,mostly_male,2,2018-2019,0.0,1.0,21,38,14
128638,"[18, 16, 17, 15, 14, 13, 11, 12]",18,11,8,"[2015, 2016, 2017, 2018, 2019]",5,0.8414634146341463,0.5487804878048781,82,80226,5.133145076472918,['236'],1,0,0,1,0,female,1,2018-2019,0.0,1.0,21,38,14
128803,"[15, 16, 13, 14]",16,13,4,"[2015, 2016, 2017, 2018, 2019]",5,0.8780487804878049,0.5487804878048781,82,80232,5.968797608614532,['362'],1,0,0,0,1,male,2,2018-2019,0.0,0.0,22,38,14
129023,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,0.7560975609756098,0.5487804878048781,82,80111,10.996835490559503,['146'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,22,38,14
129034,"[16, 15, 13, 14, 4, 3, 1, 2]",16,1,16,"[2015, 2016, 2017, 2018, 2019]",5,0.9512195121951219,0.5487804878048781,82,80121,9.90099778112696,['345'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,21,38,14
129309,"[10, 9]",10,9,2,"[2015, 2016, 2017, 2018, 2019]",5,0.926829268292683,0.5487804878048781,82,80003,6.261726282740811,['322'],1,0,0,0,1,mostly_male,2,2018-2019,0.0,1.0,22,38,14
129694,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,0.0,0.5487804878048781,82,80113,7.918425309322313,['342'],1,0,0,0,1,female,1,2018-2019,0.0,0.0,21,38,14
130013,"[12, 11]",12,11,2,"[2015, 2016, 2017, 2018, 2019]",5,0.926829268292683,0.5487804878048781,82,80238,7.13383819617446,['362'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,21,38,14
130706,"[1, 2, 3, 4]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,0.7439024390243902,0.5487804878048781,82,80219,2.9222769891162996,['317'],1,0,0,0,1,female,1,2018-2019,0.0,1.0,22,38,14
130904,"[11, 10]",11,10,2,"[2015, 2016, 2017, 2018, 2019]",5,0.8414634146341463,0.5487804878048781,82,80250,11.042246228688796,['108'],1,0,1,0,0,unknown,0,2018-2019,0.0,1.0,19,38,14
130915,"[4, 3]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,0.9512195121951219,0.5487804878048781,82,80211,1.0182225067584003,['370'],1,0,0,0,1,mostly_female,1,2018-2019,0.0,1.0,19,38,14
131817,"[9, 10]",10,9,2,"[2015, 2016, 2019]",3,0.975609756097561,0.5487804878048781,82,80027,17.231725828395778,['327'],1,0,0,0,1,female,1,2018-2019,0.0,1.0,20,38,14
131850,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,0.8902439024390244,0.5487804878048781,82,80203,1.9598825651602167,['367'],1,0,0,0,1,unknown,0,2018-2019,0.0,1.0,18,38,14
132092,"[4, 3, 2, 1]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,0.9583333333333334,0.5487804878048781,168,80504,31.139411287968425,['359'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,21,38,14
132345,"[12, 11]",12,11,2,"[2015, 2016, 2017, 2018, 2019]",5,0.8170731707317073,0.5487804878048781,82,80026,19.34983728687784,['334'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,21,38,14
132389,[8],8,8,1,"[2015, 2016, 2017, 2018, 2019]",5,0.6341463414634146,0.5487804878048781,82,80424,60.74802992662824,['102'],1,0,1,0,0,female,1,2018-2019,0.0,1.0,23,38,14
132950,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,0.9512195121951219,0.5487804878048781,82,80403,15.958155559662064,['322'],1,0,0,0,1,female,1,2018-2019,0.0,1.0,19,38,14
133203,[15],15,15,1,"[2015, 2016, 2017, 2019]",4,0.9512195121951219,0.5487804878048781,82,80601,17.744587816502463,['318'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,23,38,14
133214,"[24, 2, 5, 21]",24,2,23,"[2015, 2016, 2017, 2018, 2019]",5,0.975609756097561,0.5487804878048781,82,80907,60.76596952236874,['301'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,23,38,14
133269,"[5, 6, 8, 7]",8,5,4,"[2015, 2016, 2017, 2018, 2019]",5,0.9381443298969072,0.5487804878048781,97,80031,9.220153881283842,"['140', '367']",2,1,1,0,1,male,2,2018-2019,0.0,1.0,23,38,14
133588,"[2, 4, 1, 3]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,0.7804878048780488,0.5487804878048781,82,80214,3.3718645077645344,['362'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,23,38,14
133742,"[12, 13, 14, 11]",14,11,4,"[2015, 2016, 2017, 2018, 2019]",5,0.8902439024390244,0.5487804878048781,82,80226,5.133145076472918,['106'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,22,38,14
133896,"[1, 2, 3, 6, 4, 5]",6,1,6,"[2015, 2016, 2017, 2018, 2019]",5,0.8048780487804879,0.5487804878048781,82,80215,5.481319496835096,"['114', '144']",2,1,1,0,0,female,1,2018-2019,0.0,1.0,22,38,14
134039,[17],17,17,1,"[2015, 2016, 2017, 2018, 2019]",5,0.926829268292683,0.5487804878048781,82,80209,3.0505548451860673,['148'],1,0,1,0,0,mostly_male,2,2018-2019,0.0,1.0,23,38,14
134061,"[4, 6, 7, 5, 1, 2, 3, 11, 12, 8, 14, 13, 9]",14,1,14,"[2015, 2016, 2017, 2018, 2019]",5,0.926829268292683,0.5487804878048781,82,80621,26.630174459325882,['363'],1,0,0,0,1,unknown,0,2018-2019,0.0,1.0,23,38,14
134237,"[13, 14]",14,13,2,"[2015, 2016, 2017, 2018, 2019]",5,0.9878048780487805,0.5487804878048781,82,80209,3.0505548451860673,['126'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
134435,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1.0,0.5487804878048781,82,80122,11.9132251667473,['319'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,23,38,14
134446,"[7, 9, 10, 8]",10,7,4,"[2015, 2016, 2017, 2018, 2019]",5,0.9512195121951219,0.5487804878048781,82,80228,8.595264794725352,['301'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,23,38,14
134468,"[3, 4]",4,3,2,"[2015, 2016, 2017, 2019]",4,0.8292682926829268,0.5487804878048781,82,80130,15.962594662769034,['128'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
134600,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1.0,0.5487804878048781,82,80439,21.16772605271388,['134'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,23,38,14
134721,"[17, 18]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,0.8536585365853658,0.5487804878048781,82,80223,4.0704606158323955,['102'],1,0,1,0,0,female,1,2018-2019,0.0,1.0,23,38,14
