contact_id,seats,seat_end,seat_start,number_seats,years,num_years,renewed,attendance,performance,tix_num,zip,distance,section,num_sections,multiple_sections,lower_level,club_level,upper_level,gender,gender_num,season_year,paid_in_full,tenure,wins,ot_losses
140870,"[20, 21, 16, 18, 17]",21,16,6,"[2015, 2016, 2017]",3,1,0.7441860465116279,0.5487804878048781,43,80128,12.917206759291098,['301'],1,0,0,0,1,male,2,2014-2015,1.0,18.0,39,12
140925,"[3, 2, 1, 4]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9302325581395349,0.5487804878048781,86,80227,7.851124877617673,['362'],1,0,0,0,1,male,2,2014-2015,0.0,17.0,39,12
140969,"[6, 5]",6,5,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7209302325581395,0.5487804878048781,172,80121,9.90099778112696,['126'],1,0,1,0,0,male,2,2014-2015,0.0,18.0,39,12
141013,"[14, 15]",15,14,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9186046511627907,0.5487804878048781,86,80220,5.361284577121255,['102'],1,0,1,0,0,female,1,2014-2015,0.0,18.0,39,12
141068,"[10, 9]",10,9,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.5930232558139535,0.5487804878048781,86,81007,93.70480876722068,['357'],1,0,0,0,1,male,2,2014-2015,0.0,17.0,39,12
141090,"[17, 16, 19, 18]",19,16,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.023255813953488372,0.5487804878048781,86,80206,3.333055019510513,['362'],1,0,0,0,1,male,2,2014-2015,1.0,17.0,39,12
141112,"[7, 8]",8,7,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.48255813953488375,0.5487804878048781,172,80227,7.851124877617673,['116'],1,0,1,0,0,female,1,2014-2015,0.0,17.0,39,12
141156,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9069767441860465,0.5487804878048781,86,80634,46.265021417466286,['341'],1,0,0,0,1,unknown,0,2014-2015,0.0,17.0,39,12
141167,"[14, 13]",14,13,2,[2015],1,0,0.0,0.5487804878048781,86,80465,14.503304130354598,['102'],1,0,1,0,0,male,2,2014-2015,0.0,17.0,39,12
141200,"[14, 15]",15,14,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7790697674418605,0.5487804878048781,86,80206,3.333055019510513,['116'],1,0,1,0,0,male,2,2014-2015,0.0,18.0,39,12
141211,"[5, 6]",6,5,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6976744186046512,0.5487804878048781,86,80033,5.12969523409558,['106'],1,0,1,0,0,male,2,2014-2015,0.0,17.0,39,12
141596,"[13, 12]",13,12,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7209302325581395,0.5487804878048781,43,80136,37.840557603000434,['327'],1,0,0,0,1,female,1,2014-2015,0.0,17.0,39,12
141662,"[16, 18, 15, 17]",18,15,4,"[2015, 2016, 2017, 2018]",4,1,0.8953488372093024,0.5487804878048781,172,80290,0.8884784617602121,['116'],1,0,1,0,0,male,2,2014-2015,0.0,14.0,39,12
141673,"[6, 5, 4, 7]",7,4,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7674418604651163,0.5487804878048781,86,80128,12.917206759291098,['358'],1,0,0,0,1,unknown,0,2014-2015,0.0,15.0,39,12
141739,"[15, 17, 16, 18]",18,15,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6744186046511628,0.5487804878048781,86,80228,8.595264794725352,['363'],1,0,0,0,1,male,2,2014-2015,0.0,19.0,39,12
141882,"[5, 6]",6,5,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8529411764705882,0.5487804878048781,34,33021,11.042246228688796,['256'],1,0,0,1,0,male,2,2014-2015,0.0,19.0,39,12
141904,"[15, 18, 16, 17, 12, 11, 14, 13]",18,11,8,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7732558139534884,0.5487804878048781,172,80216,4.18990540917288,['126'],1,0,1,0,0,male,2,2014-2015,0.0,18.0,39,12
141937,"[13, 14, 16, 15]",16,13,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8488372093023255,0.5487804878048781,172,80229,7.633614447103802,['106'],1,0,1,0,0,male,2,2014-2015,1.0,14.0,39,12
141959,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7906976744186046,0.5487804878048781,86,80465,14.503304130354598,['134'],1,0,1,0,0,male,2,2014-2015,0.0,19.0,39,12
142146,"[12, 13, 11, 14]",14,11,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9767441860465116,0.5487804878048781,86,80113,7.918425309322313,['148'],1,0,1,0,0,unknown,0,2014-2015,0.0,17.0,39,12
142289,"[18, 17, 16, 15]",18,15,4,"[2015, 2016, 2017, 2018]",4,1,0.7906976744186046,0.5487804878048781,86,80237,9.129757048485972,['358'],1,0,0,0,1,unknown,0,2014-2015,1.0,17.0,39,12
142355,"[18, 17]",18,17,2,"[2015, 2016, 2017]",3,1,0.9302325581395349,0.5487804878048781,86,80026,19.34983728687784,['146'],1,0,1,0,0,female,1,2014-2015,0.0,14.0,39,12
142509,"[17, 18]",18,17,2,[2015],1,0,0.011627906976744186,0.5487804878048781,86,80521,58.40594166669418,['301'],1,0,0,0,1,female,1,2014-2015,0.0,15.0,39,12
142520,"[9, 10]",10,9,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.0,0.5487804878048781,172,80027,17.231725828395778,"['342', '344']",2,1,0,0,1,male,2,2014-2015,0.0,15.0,39,12
142850,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7093023255813954,0.5487804878048781,86,80134,20.424778651846815,['345'],1,0,0,0,1,male,2,2014-2015,0.0,17.0,39,12
143323,"[12, 11]",12,11,2,"[2015, 2016]",2,1,0.8372093023255814,0.5487804878048781,344,80011,11.666789861531875,"['122', '260']",2,1,1,1,0,female,1,2014-2015,0.0,15.0,39,12
143444,"[26, 25]",26,25,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.813953488372093,0.5487804878048781,86,80111,10.996835490559503,['232'],1,0,0,1,0,male,2,2014-2015,1.0,15.0,39,12
143554,"[18, 17]",18,17,2,"[2015, 2016, 2017]",3,1,0.8798449612403101,0.5487804878048781,258,80112,14.946578233208779,['202'],1,0,0,1,0,male,2,2014-2015,1.0,15.0,39,12
143664,"[10, 11]",11,10,2,"[2015, 2016, 2017]",3,1,0.8430232558139535,0.5487804878048781,172,80202,0.41975542715115144,['258'],1,0,0,1,0,male,2,2014-2015,1.0,15.0,39,12
143708,"[14, 13, 3, 4]",14,3,12,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8837209302325582,0.5487804878048781,86,80031,9.220153881283842,['212'],1,0,0,1,0,female,1,2014-2015,0.0,15.0,39,12
143719,"[11, 12]",12,11,2,[2015],1,0,0.5581395348837209,0.5487804878048781,172,80127,17.85028210134248,['244'],1,0,0,1,0,unknown,0,2014-2015,0.0,15.0,39,12
143785,"[10, 9, 4, 3]",10,3,8,[2015],1,0,0.6627906976744186,0.5487804878048781,172,80903,64.25672661387873,['254'],1,0,0,1,0,male,2,2014-2015,0.0,15.0,39,12
144214,"[7, 8, 1, 2]",8,1,8,[2015],1,0,1.0,0.5487804878048781,86,80014,10.395682635516573,['256'],1,0,0,1,0,unknown,0,2014-2015,0.0,15.0,39,12
144258,"[17, 18, 2, 1]",18,1,18,"[2015, 2016]",2,1,0.8604651162790697,0.5487804878048781,172,80230,6.5746840492493845,['260'],1,0,0,1,0,female,1,2014-2015,0.0,15.0,39,12
144544,"[18, 15, 17, 16]",18,15,4,"[2015, 2016]",2,1,0.9418604651162791,0.5487804878048781,172,80202,0.41975542715115144,['260'],1,0,0,1,0,mostly_male,2,2014-2015,0.0,15.0,39,12
144654,"[11, 10]",11,10,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6918604651162791,0.5487804878048781,172,80022,15.20004391490618,['234'],1,0,0,1,0,male,2,2014-2015,0.0,15.0,39,12
144698,[1],1,1,1,"[2015, 2016]",2,1,0.686046511627907,0.5487804878048781,172,80210,5.378061818205583,['202'],1,0,0,1,0,male,2,2014-2015,1.0,15.0,39,12
144786,"[3, 4]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8604651162790697,0.5487804878048781,172,80011,11.666789861531875,['258'],1,0,0,1,0,male,2,2014-2015,0.0,15.0,39,12
145138,"[18, 19]",19,18,2,"[2015, 2016]",2,1,0.6744186046511628,0.5487804878048781,86,80239,9.18630052442532,['126'],1,0,1,0,0,male,2,2014-2015,0.0,15.0,39,12
145248,"[11, 10, 9, 6, 12, 5, 14, 15, 8, 7]",15,5,11,[2015],1,0,0.8197674418604651,0.5487804878048781,172,80113,7.918425309322313,['204'],1,0,0,1,0,male,2,2014-2015,0.0,15.0,39,12
145402,"[9, 10]",10,9,2,"[2015, 2016, 2019]",3,1,0.872093023255814,0.5487804878048781,172,80202,0.41975542715115144,['202'],1,0,0,1,0,female,1,2014-2015,0.0,15.0,39,12
145633,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.0,0.5487804878048781,172,80033,5.12969523409558,['236'],1,0,0,1,0,mostly_male,2,2014-2015,0.0,15.0,39,12
145644,"[6, 5]",6,5,2,"[2015, 2016, 2017]",3,1,0.9418604651162791,0.5487804878048781,86,80111,10.996835490559503,['250'],1,0,0,1,0,male,2,2014-2015,0.0,15.0,39,12
145941,"[4, 3, 1, 2]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6395348837209303,0.5487804878048781,172,80246,5.331326750563896,['258'],1,0,0,1,0,female,1,2014-2015,0.0,15.0,39,12
