id,seats,seat_end,seat_start,number_seats,years,num_years,renewed,attendance,performance,tix_num,zip,distance,sections,num_sections,multiple_sections,lower_level,club_level,upper_level,gender,gender_num,date
1698742,"[5, 6]",6,5,2,"[2017, 2018, 2019]",3,0,0.7926829268292683,0.5487804878048781,82,80030,5.733187013693018,['216'],1,0,0,1,0,female,1,2019
1766080,"[3, 4]",4,3,2,"[2017, 2018, 2019]",3,0,0.8536585365853658,0.5487804878048781,82,80121,9.90099778112696,['302'],1,0,0,0,1,male,2,2019
21089084,"[10, 9]",10,9,2,"[2017, 2018, 2019]",3,0,0.9489795918367347,0.5487804878048781,196,80212,2.689336784082861,['310' '342' '350' '374' '312'],5,1,0,0,1,male,2,2019
10404028,"[4, 2, 1, 3]",4,1,4,"[2017, 2018, 2019]",3,0,0.8048780487804879,0.5487804878048781,82,80403,15.958155559662064,['302'],1,0,0,0,1,female,1,2019
84752664,"[8, 3, 10, 14]",14,3,12,"[2017, 2018, 2019]",3,0,0.9146341463414634,0.5487804878048781,164,80302,31.963969593706288,['126'],1,0,1,0,0,female,1,2019
21032801,"[18, 17]",18,17,2,"[2017, 2018, 2019]",3,0,0.9512195121951219,0.5487804878048781,82,80022,15.20004391490618,['204'],1,0,0,1,0,male,2,2019
470674,"[1, 2]",2,1,2,"[2017, 2018, 2019]",3,0,0.9024390243902439,0.5487804878048781,82,80203,1.9598825651602167,['202'],1,0,0,1,0,male,2,2019
4808584,[2],2,2,1,"[2017, 2018, 2019]",3,0,0.8048780487804879,0.5487804878048781,82,80231,8.295430369119153,['204'],1,0,0,1,0,male,2,2019
219241,"[4, 2, 3, 1]",4,1,4,"[2017, 2018, 2019]",3,0,0.6890243902439024,0.5487804878048781,164,80002,5.680317166408731,['256'],1,0,0,1,0,male,2,2019
83753214,"[12, 13]",13,12,2,"[2017, 2018, 2019]",3,0,0.8292682926829268,0.5487804878048781,82,80122,11.9132251667473,['318'],1,0,0,0,1,male,2,2019
9578958,"[4, 3]",4,3,2,"[2017, 2018, 2019]",3,0,0.041666666666666664,0.5487804878048781,48,0,11.042246228688796,['318'],1,0,0,0,1,male,2,2019
1881191,"[15, 13, 16, 14]",16,13,4,"[2017, 2018, 2019]",3,0,0.7902439024390244,0.5487804878048781,205,80112,14.946578233208779,['112' '126'],2,1,1,0,0,male,2,2019
133742,"[11, 10]",11,10,2,"[2017, 2018, 2019]",3,0,0.8902439024390244,0.5487804878048781,82,80226,5.133145076472918,['106'],1,0,1,0,0,male,2,2019
215776,"[11, 12]",12,11,2,"[2017, 2018, 2019]",3,0,0.8780487804878049,0.5487804878048781,82,80202,0.41975542715115144,['112'],1,0,1,0,0,male,2,2019
2352252,"[2, 1, 10, 9]",10,1,10,"[2017, 2018, 2019]",3,0,0.8140243902439024,0.5487804878048781,328,80125,17.85028210134248,['108' '206' '220'],3,1,1,1,0,male,2,2019
13504018,"[2, 1]",2,1,2,"[2017, 2018, 2019]",3,0,0.926829268292683,0.5487804878048781,41,80138,23.74594517182542,['104'],1,0,1,0,0,male,2,2019
2321242,"[1, 2]",2,1,2,"[2017, 2018, 2019]",3,0,0.4878048780487805,0.5487804878048781,82,80222,6.828016439908511,['106'],1,0,1,0,0,female,1,2019
21006029,"[5, 4, 6, 3, 8, 7, 11, 9, 1, 14, 10, 13, 12, 16, 15, 2]",16,1,16,"[2017, 2018, 2019]",3,0,0.7926829268292683,0.5487804878048781,82,80239,9.18630052442532,['106'],1,0,1,0,0,male,2,2019
102788,"[2, 1]",2,1,2,"[2017, 2018, 2019]",3,0,0.9512195121951219,0.5487804878048781,82,80228,8.595264794725352,['116'],1,0,1,0,0,male,2,2019
23034879,"[1, 2]",2,1,2,"[2017, 2018, 2019]",3,0,0.975609756097561,0.5487804878048781,41,80234,11.129031370193102,['102'],1,0,1,0,0,female,1,2019
6883472,"[13, 14]",14,13,2,"[2017, 2018, 2019]",3,0,0.9512195121951219,0.5487804878048781,82,80226,5.133145076472918,['108'],1,0,1,0,0,male,2,2019
47015304,[3],3,3,1,"[2017, 2019]",2,0,1.0,0.5487804878048781,82,80233,11.042246228688796,['116' '110'],2,1,1,0,0,mostly_female,1,2019
148504,"[8, 9, 7, 6, 3, 1, 4, 5, 13, 12, 2, 16, 15, 11, 14, 10]",16,1,16,"[2017, 2018, 2019]",3,0,0.926829268292683,0.5487804878048781,82,80134,20.424778651846815,['250'],1,0,0,1,0,male,2,2019
3274133,"[16, 15, 20, 19]",20,15,6,"[2017, 2018, 2019]",3,0,0.8170731707317073,0.5487804878048781,82,80012,9.544934132482435,['317'],1,0,0,0,1,male,2,2019
9264186,"[25, 26, 7, 10, 8, 9]",26,7,20,"[2017, 2018, 2019]",3,0,0.9024390243902439,0.5487804878048781,82,80108,22.2594855961173,['244'],1,0,0,1,0,male,2,2019
4771063,"[14, 16, 13, 15]",16,13,4,"[2017, 2018, 2019]",3,0,0.8963414634146342,0.5487804878048781,328,80202,0.41975542715115144,['250' '148'],2,1,1,1,0,male,2,2019
7754259,"[1, 2]",2,1,2,"[2017, 2018, 2019]",3,0,0.9642857142857143,0.5487804878048781,252,80134,20.424778651846815,['330' '312' '316' '332' '334' '350' '310' '314' '308' '324'],10,1,0,0,1,male,2,2019
21669885,"[4, 3]",4,3,2,"[2017, 2018, 2019]",3,0,0.7926829268292683,0.5487804878048781,82,31909,11.042246228688796,['120'],1,0,1,0,0,male,2,2019
1829123,"[12, 11]",12,11,2,"[2017, 2018, 2019]",3,0,0.9512195121951219,0.5487804878048781,82,80130,15.962594662769034,['242'],1,0,0,1,0,male,2,2019
47399679,"[3, 4, 1, 2, 5, 7, 8, 9, 6, 16, 13, 10, 18, 14, 12, 11, 15, 17]",18,1,18,"[2017, 2018, 2019]",3,0,0.6829268292682927,0.5487804878048781,41,80202,0.41975542715115144,['248'],1,0,0,1,0,female,1,2019
17038996,"[19, 20]",20,19,2,"[2017, 2018, 2019]",3,0,0.6341463414634146,0.5487804878048781,82,80122,11.9132251667473,['246'],1,0,0,1,0,male,2,2019
21007740,"[12, 13]",13,12,2,"[2017, 2018, 2019]",3,0,0.9418604651162791,0.5487804878048781,86,80241,12.76289518329032,['330' '236'],2,1,0,1,1,male,2,2019
1536509,"[10, 8, 7, 9]",10,7,4,"[2017, 2018, 2019]",3,0,0.7560975609756098,0.5487804878048781,82,80206,3.333055019510513,['322'],1,0,0,0,1,male,2,2019
1723977,"[2, 3, 1, 4]",4,1,4,"[2017, 2018, 2019]",3,0,0.9146341463414634,0.5487804878048781,164,80601,17.744587816502463,['248'],1,0,0,1,0,male,2,2019
2769055,"[1, 2]",2,1,2,"[2017, 2018, 2019]",3,0,0.8292682926829268,0.5487804878048781,82,80212,2.689336784082861,['244'],1,0,0,1,0,male,2,2019
49676660,"[13, 6, 12, 2, 7, 11, 1, 8, 5]",13,1,13,"[2017, 2018, 2019]",3,0,0.6951219512195121,0.5487804878048781,82,80247,7.9176443614549346,['314'],1,0,0,0,1,female,1,2019
21010152,"[2, 1]",2,1,2,"[2017, 2018, 2019]",3,0,0.9872881355932204,0.5487804878048781,236,80134,20.424778651846815,['330' '310' '350' '312'],4,1,0,0,1,male,2,2019
115218,"[7, 6, 5, 8]",8,5,4,"[2017, 2018, 2019]",3,0,0.9390243902439024,0.5487804878048781,82,80013,14.067601845680528,['364'],1,0,0,0,1,male,2,2019
